FID,OBJECTID_1,OBJECTID_2,OBJECTID_3,OBJECTID_4,OBJECTID,LINE_ID,TYPE,CALC_LENGT,DIAMETER,DRAINAGE_A,FLOW_RATE,LENGTH,WIDTH,HEIGHT,SLOPE,ROUGHNESS,VELOCITY,UPSTREAMNO,DOWNSTREAM,UPSTREAM_1,DOWNSTRE_1,FILENUM,INSTALL_DA,LIFE_CYCLE,OWNER,DATA_SOURC,CREATED_BY,LAST_EDITE,LAST_EDI_1,TYPE_USE,SHAPESTLen,Shape_Leng,Permanent_,FDate,Resolution,GNIS_ID,GNIS_Name,LengthKM,ReachCode,FlowDir,WBArea_Per,FTYPE,FCode,ComID,WbAreaComi,HUC8,DIVERGENCE,STREAMORDE,TOCOMID,CUMDRAINAG,MAFLOWU,MAVELU,TONODE,FROMNODE,OBJECTID_5,MainPath,InNetwork,Visibility,Shape_Le_1,Shape_Le_2,Shape_Le_3,Shape_Le_4,Enabled,Shape_Le_5,ORIG_FID,POINT_X,POINT_Y,POINT_Z,POINT_M,Elevation,subcatch_r
236,227,4379,4379,4585,41649,18363,Reinforced Concrete Pipe,82.823419329999993,18, , ,70, , , , , , , , , ,Pre-SWQDC, ,"Constructed, existing ROW",City and County of Honolulu,Pre-SWQDC,Pre-SWQDC,jnolan, , ,82.823419328699998,0.000230422009776, ,, , , ,0.000000000000000, , , , ,0,0,0, ,0,0,0,0.000000000000000,0.000000000000000,0.000000000000000, , ,0,0,0,0,0.000000000000000,0.000000000000000,0.000230422009776,0.000230422387974,1,0.000230422387974,118,-157.754804600000000,21.295726595000001,0.000000000000000,nan,253.3560028,18
237,227,4379,4379,4585,41649,18363,Reinforced Concrete Pipe,82.823419329999993,18, , ,70, , , , , , , , , ,Pre-SWQDC, ,"Constructed, existing ROW",City and County of Honolulu,Pre-SWQDC,Pre-SWQDC,jnolan, , ,82.823419328699998,0.000230422009776, ,, , , ,0.000000000000000, , , , ,0,0,0, ,0,0,0,0.000000000000000,0.000000000000000,0.000000000000000, , ,0,0,0,0,0.000000000000000,0.000000000000000,0.000230422009776,0.000230422387974,1,0.000230422387974,118,-157.754900047999996,21.295516871000000,0.000000000000000,nan,253.3560028,18
238,228,927,927,930,6458,22146,Reinforced Concrete Pipe,158.739435390000011,36, , ,161.443, , , , , , , , , ,Pre-SWQDC, ,"Constructed, existing ROW",City and County of Honolulu,Pre-SWQDC,Pre-SWQDC,jnolan,Edited by FILENUM 15621, ,158.739435393999997,0.000449904840851, ,, , , ,0.000000000000000, , , , ,0,0,0, ,0,0,0,0.000000000000000,0.000000000000000,0.000000000000000, , ,0,0,0,0,0.000000000000000,0.000000000000000,0.000449904840851,0.000449904523943,1,0.000468663337054,119,-157.750603804000008,21.279320205299999,0.000000000000000,nan,-1.4361800,11
239,228,927,927,930,6458,22146,Reinforced Concrete Pipe,158.739435390000011,36, , ,161.443, , , , , , , , , ,Pre-SWQDC, ,"Constructed, existing ROW",City and County of Honolulu,Pre-SWQDC,Pre-SWQDC,jnolan,Edited by FILENUM 15621, ,158.739435393999997,0.000449904840851, ,, , , ,0.000000000000000, , , , ,0,0,0, ,0,0,0,0.000000000000000,0.000000000000000,0.000000000000000, , ,0,0,0,0,0.000000000000000,0.000000000000000,0.000449904840851,0.000449904523943,1,0.000468663337054,119,-157.751089030000003,21.279024994000000,0.000000000000000,nan,-1.4361800,11
240,229,6522,6522,27,24,0, ,0.000000000000000, , , , , , ,0, , , , , , , , , , , , , , , ,0.000000000000000,0.017105920308500,32649755,3/10/2012 0:00:00,2, , ,1.850000000000000,20060000001065,1, ,460,46003,0,0, ,0,0,0,0.000000000000000,0.000000000000000,0.000000000000000, , ,31,0,1,0,0.017105920714200,1855.012357620000103,0.017105920894400,0.017105921204800,1,0.017105921204800,120,-157.749678598999992,21.325443966999998,0.000000000000000,99.999905999999996,2383.5200195,2
241,229,6522,6522,27,24,0, ,0.000000000000000, , , , , , ,0, , , , , , , , , , , , , , , ,0.000000000000000,0.017105920308500,32649755,3/10/2012 0:00:00,2, , ,1.850000000000000,20060000001065,1, ,460,46003,0,0, ,0,0,0,0.000000000000000,0.000000000000000,0.000000000000000, , ,31,0,1,0,0.017105920714200,1855.012357620000103,0.017105920894400,0.017105921204800,1,0.017105921204800,120,-157.754623597999995,21.311802701000001,0.000000000000000,34.389006000000002,891.4489746,94
242,230,3183,3183,3331,29682,21650,Reinforced Concrete Pipe,21.886239289999999,18, , ,21.886000, , , , , , , , , ,Pre-SWQDC, ,"Constructed, existing ROW",City and County of Honolulu,Pre-SWQDC,Pre-SWQDC,jnolan, , ,21.886239288900001,0.000061810121148, ,, , , ,0.000000000000000, , , , ,0,0,0, ,0,0,0,0.000000000000000,0.000000000000000,0.000000000000000, , ,0,0,0,0,0.000000000000000,0.000000000000000,0.000061810121148,0.000061810572185,1,0.000061810572185,121,-157.756595137999994,21.281357068999998,0.000000000000000,nan,49.2882004,70
243,230,3183,3183,3331,29682,21650,Reinforced Concrete Pipe,21.886239289999999,18, , ,21.886000, , , , , , , , , ,Pre-SWQDC, ,"Constructed, existing ROW",City and County of Honolulu,Pre-SWQDC,Pre-SWQDC,jnolan, , ,21.886239288900001,0.000061810121148, ,, , , ,0.000000000000000, , , , ,0,0,0, ,0,0,0,0.000000000000000,0.000000000000000,0.000000000000000, , ,0,0,0,0,0.000000000000000,0.000000000000000,0.000061810121148,0.000061810572185,1,0.000061810572185,121,-157.756555563999996,21.281309587999999,0.000000000000000,nan,49.2882004,70
244,232,2821,2821,2962,27369,18540,Reinforced Concrete Pipe,68.038682899999998,18, , ,68.039000, , , , , , , , , ,Pre-SWQDC, ,"Constructed, existing ROW",City and County of Honolulu,Pre-SWQDC,Pre-SWQDC,jnolan, , ,68.038682903999998,0.000198641502783, ,, , , ,0.000000000000000, , , , ,0,0,0, ,0,0,0,0.000000000000000,0.000000000000000,0.000000000000000, , ,0,0,0,0,0.000000000000000,0.000000000000000,0.000198641502783,0.000198641287119,1,0.000198641287119,122,-157.751136658000007,21.284945688000001,0.000000000000000,nan,125.3359985,28
245,232,2821,2821,2962,27369,18540,Reinforced Concrete Pipe,68.038682899999998,18, , ,68.039000, , , , , , , , , ,Pre-SWQDC, ,"Constructed, existing ROW",City and County of Honolulu,Pre-SWQDC,Pre-SWQDC,jnolan, , ,68.038682903999998,0.000198641502783, ,, , , ,0.000000000000000, , , , ,0,0,0, ,0,0,0,0.000000000000000,0.000000000000000,0.000000000000000, , ,0,0,0,0,0.000000000000000,0.000000000000000,0.000198641502783,0.000198641287119,1,0.000198641287119,122,-157.750946940000006,21.284886820000001,0.000000000000000,nan,125.3359985,28
246,234,4402,4402,4608,41682,19512,Reinforced Concrete Pipe,182.466058320000002,36, , ,182.467000, , , , , , , , , ,Pre-SWQDC, ,"Constructed, existing ROW",City and County of Honolulu,Pre-SWQDC,Pre-SWQDC,jnolan, , ,182.466058319000012,0.000533066849271, ,, , , ,0.000000000000000, , , , ,0,0,0, ,0,0,0,0.000000000000000,0.000000000000000,0.000000000000000, , ,0,0,0,0,0.000000000000000,0.000000000000000,0.000533066849271,0.000533066529622,1,0.000571064789246,123,-157.755865470999993,21.293447218000001,0.000000000000000,nan,231.1410065,10
247,234,4402,4402,4608,41682,19512,Reinforced Concrete Pipe,182.466058320000002,36, , ,182.467000, , , , , , , , , ,Pre-SWQDC, ,"Constructed, existing ROW",City and County of Honolulu,Pre-SWQDC,Pre-SWQDC,jnolan, , ,182.466058319000012,0.000533066849271, ,, , , ,0.000000000000000, , , , ,0,0,0, ,0,0,0,0.000000000000000,0.000000000000000,0.000000000000000, , ,0,0,0,0,0.000000000000000,0.000000000000000,0.000533066849271,0.000533066529622,1,0.000571064789246,123,-157.755317149999996,21.293287659000001,0.000000000000000,nan,189.2570038,10
248,238,3860,3860,4040,36553,16792,Reinforced Concrete Pipe,41.546303090000002,18, , ,41.546000, , , , , , , , , ,Pre-SWQDC, ,"Constructed, existing ROW",City and County of Honolulu,Pre-SWQDC,Pre-SWQDC,jnolan, , ,41.546303092899997,0.000118153523979, ,, , , ,0.000000000000000, , , , ,0,0,0, ,0,0,0,0.000000000000000,0.000000000000000,0.000000000000000, , ,0,0,0,0,0.000000000000000,0.000000000000000,0.000118153523979,0.000118152775414,1,0.000118152775414,124,-157.754545080000014,21.284631224999998,0.000000000000000,nan,26.9193993,32
249,238,3860,3860,4040,36553,16792,Reinforced Concrete Pipe,41.546303090000002,18, , ,41.546000, , , , , , , , , ,Pre-SWQDC, ,"Constructed, existing ROW",City and County of Honolulu,Pre-SWQDC,Pre-SWQDC,jnolan, , ,41.546303092899997,0.000118153523979, ,, , , ,0.000000000000000, , , , ,0,0,0, ,0,0,0,0.000000000000000,0.000000000000000,0.000000000000000, , ,0,0,0,0,0.000000000000000,0.000000000000000,0.000118153523979,0.000118152775414,1,0.000118152775414,124,-157.754460037999991,21.284549201000001,0.000000000000000,nan,26.9193993,32
250,239,2116,2116,2223,20331,17171,Reinforced Concrete Pipe,31.145932770000002,24, , ,31.146000, , , , , , , , , ,Pre-SWQDC, , ,Private,Pre-SWQDC,Pre-SWQDC,jnolan,OWNERSHIP taken from Parcels & Easements;, ,31.145932771999998,0.000091434396872, ,, , , ,0.000000000000000, , , , ,0,0,0, ,0,0,0,0.000000000000000,0.000000000000000,0.000000000000000, , ,0,0,0,0,0.000000000000000,0.000000000000000,0.000091434396872,0.000091434471867,1,0.000091434471867,125,-157.752180721999991,21.288519338000000,0.000000000000000,nan,166.0939941,89
251,239,2116,2116,2223,20331,17171,Reinforced Concrete Pipe,31.145932770000002,24, , ,31.146000, , , , , , , , , ,Pre-SWQDC, , ,Private,Pre-SWQDC,Pre-SWQDC,jnolan,OWNERSHIP taken from Parcels & Easements;, ,31.145932771999998,0.000091434396872, ,, , , ,0.000000000000000, , , , ,0,0,0, ,0,0,0,0.000000000000000,0.000000000000000,0.000000000000000, , ,0,0,0,0,0.000000000000000,0.000000000000000,0.000091434396872,0.000091434471867,1,0.000091434471867,125,-157.752089653000013,21.288527505000001,0.000000000000000,nan,166.0939941,89
252,241,5924,5924,6201,56004,13108,Reinforced Concrete Pipe,136.390201209999987,24, , ,136.390000, , , , , , , , , ,Pre-SWQDC, ,"Constructed, existing ROW",City and County of Honolulu,Pre-SWQDC,Pre-SWQDC,jnolan, , ,136.390201206999990,0.000376788974636, ,, , , ,0.000000000000000, , , , ,0,0,0, ,0,0,0,0.000000000000000,0.000000000000000,0.000000000000000, , ,0,0,0,0,0.000000000000000,0.000000000000000,0.000376788974636,0.000376788570631,1,0.000376788570631,126,-157.754705048000005,21.291112064000000,0.000000000000000,nan,119.4970016,48
253,241,5924,5924,6201,56004,13108,Reinforced Concrete Pipe,136.390201209999987,24, , ,136.390000, , , , , , , , , ,Pre-SWQDC, ,"Constructed, existing ROW",City and County of Honolulu,Pre-SWQDC,Pre-SWQDC,jnolan, , ,136.390201206999990,0.000376788974636, ,, , , ,0.000000000000000, , , , ,0,0,0, ,0,0,0,0.000000000000000,0.000000000000000,0.000000000000000, , ,0,0,0,0,0.000000000000000,0.000000000000000,0.000376788974636,0.000376788570631,1,0.000376788570631,126,-157.754594096999995,21.290544213800001,0.000000000000000,nan,119.4970016,51
254,245,5494,5494,5746,51799,60031,Ditch,9.261174490000000, , , , , , , , , , , , , ,18150, , ,Private,SWQDC Other,SWQDC,jnolan,OWNERSHIP taken from Parcels & Easements; Edited by Easements, ,9.261174489200000,0.000025522652771, ,, , , ,0.000000000000000, , , , ,0,0,0, ,0,0,0,0.000000000000000,0.000000000000000,0.000000000000000, , ,0,0,0,0,0.000000000000000,0.000000000000000,0.000025522652771,0.000025522233762,1,0.000025522233762,127,-157.757324874000005,21.296011833000001,0.000000000000000,nan,485.2699890,9
255,245,5494,5494,5746,51799,60031,Ditch,9.261174490000000, , , , , , , , , , , , , ,18150, , ,Private,SWQDC Other,SWQDC,jnolan,OWNERSHIP taken from Parcels & Easements; Edited by Easements, ,9.261174489200000,0.000025522652771, ,, , , ,0.000000000000000, , , , ,0,0,0, ,0,0,0,0.000000000000000,0.000000000000000,0.000000000000000, , ,0,0,0,0,0.000000000000000,0.000000000000000,0.000025522652771,0.000025522233762,1,0.000025522233762,127,-157.757321461000004,21.295986540000001,0.000000000000000,nan,485.2699890,9
256,248,2678,2678,2809,25760,17721,Reinforced Concrete Pipe,374.510429769999973,18, , ,374.514000, , , , , , , , , ,Pre-SWQDC, ,"Constructed, existing ROW",City and County of Honolulu,Pre-SWQDC,Pre-SWQDC,jnolan, , ,374.510429772000009,0.001076411693230, ,, , , ,0.000000000000000, , , , ,0,0,0, ,0,0,0,0.000000000000000,0.000000000000000,0.000000000000000, , ,0,0,0,0,0.000000000000000,0.000000000000000,0.001076411693230,0.001076411181590,1,0.001076411181590,128,-157.756492801999997,21.286421835999999,0.000000000000000,nan,74.9701004,61
257,248,2678,2678,2809,25760,17721,Reinforced Concrete Pipe,374.510429769999973,18, , ,374.514000, , , , , , , , , ,Pre-SWQDC, ,"Constructed, existing ROW",City and County of Honolulu,Pre-SWQDC,Pre-SWQDC,jnolan, , ,374.510429772000009,0.001076411693230, ,, , , ,0.000000000000000, , , , ,0,0,0, ,0,0,0,0.000000000000000,0.000000000000000,0.000000000000000, , ,0,0,0,0,0.000000000000000,0.000000000000000,0.001076411693230,0.001076411181590,1,0.001076411181590,128,-157.757380114999989,21.285812461999999,0.000000000000000,nan,192.2610016,61
258,249,1904,1904,2002,18454,18536,Reinforced Concrete Pipe,41.398208820000001,18, , ,41.398000, , , , , , , , , ,Pre-SWQDC, ,"Constructed, existing ROW",City and County of Honolulu,Pre-SWQDC,Pre-SWQDC,jnolan, , ,41.398208824500003,0.000121273440203, ,, , , ,0.000000000000000, , , , ,0,0,0, ,0,0,0,0.000000000000000,0.000000000000000,0.000000000000000, , ,0,0,0,0,0.000000000000000,0.000000000000000,0.000121273440203,0.000121272922931,1,0.000121272922931,129,-157.754786628999994,21.285537944000001,0.000000000000000,nan,26.9193993,33
259,249,1904,1904,2002,18454,18536,Reinforced Concrete Pipe,41.398208820000001,18, , ,41.398000, , , , , , , , , ,Pre-SWQDC, ,"Constructed, existing ROW",City and County of Honolulu,Pre-SWQDC,Pre-SWQDC,jnolan, , ,41.398208824500003,0.000121273440203, ,, , , ,0.000000000000000, , , , ,0,0,0, ,0,0,0,0.000000000000000,0.000000000000000,0.000000000000000, , ,0,0,0,0,0.000000000000000,0.000000000000000,0.000121273440203,0.000121272922931,1,0.000121272922931,129,-157.754667712000014,21.285514156000001,0.000000000000000,nan,26.9193993,33
260,252,2295,2295,2411,22183,17377,Reinforced Concrete Pipe,76.597821870000004,18, , ,76.598, , , , , , , , , ,Pre-SWQDC, ,"Constructed, existing ROW",City and County of Honolulu,Pre-SWQDC,Pre-SWQDC,jnolan, , ,76.597821865100002,0.000211821186034, ,, , , ,0.000000000000000, , , , ,0,0,0, ,0,0,0,0.000000000000000,0.000000000000000,0.000000000000000, , ,0,0,0,0,0.000000000000000,0.000000000000000,0.000211821186034,0.000211821527894,1,0.000211821527894,130,-157.755599210000014,21.288824248000001,0.000000000000000,nan,105.5469971,13
261,252,2295,2295,2411,22183,17377,Reinforced Concrete Pipe,76.597821870000004,18, , ,76.598, , , , , , , , , ,Pre-SWQDC, ,"Constructed, existing ROW",City and County of Honolulu,Pre-SWQDC,Pre-SWQDC,jnolan, , ,76.597821865100002,0.000211821186034, ,, , , ,0.000000000000000, , , , ,0,0,0, ,0,0,0,0.000000000000000,0.000000000000000,0.000000000000000, , ,0,0,0,0,0.000000000000000,0.000000000000000,0.000211821186034,0.000211821527894,1,0.000211821527894,130,-157.755541536999999,21.288620429000002,0.000000000000000,nan,105.5469971,13
262,254,2401,2401,2517,22972,16983,Reinforced Concrete Pipe,74.240753530000006,18, , ,74.242, , , , , , , , , ,Pre-SWQDC, ,"Constructed, existing ROW",City and County of Honolulu,Pre-SWQDC,Pre-SWQDC,jnolan, , ,74.240753533800003,0.000213326762933, ,, , , ,0.000000000000000, , , , ,0,0,0, ,0,0,0,0.000000000000000,0.000000000000000,0.000000000000000, , ,0,0,0,0,0.000000000000000,0.000000000000000,0.000213326762933,0.000213326075338,1,0.000213326075338,131,-157.755365280000007,21.287744605000000,0.000000000000000,nan,78.2424011,37
263,254,2401,2401,2517,22972,16983,Reinforced Concrete Pipe,74.240753530000006,18, , ,74.242, , , , , , , , , ,Pre-SWQDC, ,"Constructed, existing ROW",City and County of Honolulu,Pre-SWQDC,Pre-SWQDC,jnolan, , ,74.240753533800003,0.000213326762933, ,, , , ,0.000000000000000, , , , ,0,0,0, ,0,0,0,0.000000000000000,0.000000000000000,0.000000000000000, , ,0,0,0,0,0.000000000000000,0.000000000000000,0.000213326762933,0.000213326075338,1,0.000213326075338,131,-157.755189945000012,21.287866119000000,0.000000000000000,nan,78.2424011,37
264,255,1482,1482,1485,8520,24017,Reinforced Concrete Pipe,148.027430019999997,18, , ,160, , , , , , , , , ,Pre-SWQDC, ,"Constructed, existing ROW",City and County of Honolulu,Pre-SWQDC,Pre-SWQDC,jnolan, , ,148.027430020999986,0.000413439282096, ,, , , ,0.000000000000000, , , , ,0,0,0, ,0,0,0,0.000000000000000,0.000000000000000,0.000000000000000, , ,0,0,0,0,0.000000000000000,0.000000000000000,0.000413439282096,0.000413438616457,1,0.000413438616457,132,-157.753937788000002,21.294997209000002,0.000000000000000,nan,189.2570038,18
265,255,1482,1482,1485,8520,24017,Reinforced Concrete Pipe,148.027430019999997,18, , ,160, , , , , , , , , ,Pre-SWQDC, ,"Constructed, existing ROW",City and County of Honolulu,Pre-SWQDC,Pre-SWQDC,jnolan, , ,148.027430020999986,0.000413439282096, ,, , , ,0.000000000000000, , , , ,0,0,0, ,0,0,0,0.000000000000000,0.000000000000000,0.000000000000000, , ,0,0,0,0,0.000000000000000,0.000000000000000,0.000413439282096,0.000413438616457,1,0.000413438616457,132,-157.754137912000004,21.295358985000000,0.000000000000000,nan,253.3560028,18
266,259,1562,1562,1565,10983,37243,Reinforced Concrete Pipe,45.112123169999997,18,1,0.600000, , , ,0.010000,0.600000,2, , , , ,2626,1990-09-26T00:00:00.000Z, ,Private,SWQDC As-built,SWQDC,jnolan, , ,45.112123165100002,0.000132503679743, ,, , , ,0.000000000000000, , , , ,0,0,0, ,0,0,0,0.000000000000000,0.000000000000000,0.000000000000000, , ,0,0,0,0,0.000000000000000,0.000000000000000,0.000132503679743,0.000132503593902,1,0.000132503593902,133,-157.747625661999990,21.294142588000000,0.000000000000000,nan,923.8389893,40
267,259,1562,1562,1565,10983,37243,Reinforced Concrete Pipe,45.112123169999997,18,1,0.600000, , , ,0.010000,0.600000,2, , , , ,2626,1990-09-26T00:00:00.000Z, ,Private,SWQDC As-built,SWQDC,jnolan, , ,45.112123165100002,0.000132503679743, ,, , , ,0.000000000000000, , , , ,0,0,0, ,0,0,0,0.000000000000000,0.000000000000000,0.000000000000000, , ,0,0,0,0,0.000000000000000,0.000000000000000,0.000132503679743,0.000132503593902,1,0.000132503593902,133,-157.747758097000002,21.294146851000001,0.000000000000000,nan,923.8389893,40
268,262,193,193,194,3250,19124,Reinforced Concrete Pipe,58.514106740000003,24, , ,58.515000, , , , , , , , , ,Pre-SWQDC, ,"Constructed, existing ROW",City and County of Honolulu,Pre-SWQDC,Pre-SWQDC,jnolan, , ,58.514106740700001,0.000161797997114, ,, , , ,0.000000000000000, , , , ,0,0,0, ,0,0,0,0.000000000000000,0.000000000000000,0.000000000000000, , ,0,0,0,0,0.000000000000000,0.000000000000000,0.000161797997114,0.000161798569701,1,0.000161798569701,134,-157.757869712000002,21.289283738999998,0.000000000000000,nan,280.4500122,25
269,262,193,193,194,3250,19124,Reinforced Concrete Pipe,58.514106740000003,24, , ,58.515000, , , , , , , , , ,Pre-SWQDC, ,"Constructed, existing ROW",City and County of Honolulu,Pre-SWQDC,Pre-SWQDC,jnolan, , ,58.514106740700001,0.000161797997114, ,, , , ,0.000000000000000, , , , ,0,0,0, ,0,0,0,0.000000000000000,0.000000000000000,0.000000000000000, , ,0,0,0,0,0.000000000000000,0.000000000000000,0.000161797997114,0.000161798569701,1,0.000161798569701,134,-157.757826131999991,21.289439558000002,0.000000000000000,nan,280.4500122,25
270,263,168,168,169,3205,18953,Reinforced Concrete Pipe,71.075455910000002,18, , ,71.076000, , , , , , , , , ,Pre-SWQDC, ,"Constructed, existing ROW",City and County of Honolulu,Pre-SWQDC,Pre-SWQDC,jnolan, , ,71.075455914399996,0.000208081724443, ,, , , ,0.000000000000000, , , , ,0,0,0, ,0,0,0,0.000000000000000,0.000000000000000,0.000000000000000, , ,0,0,0,0,0.000000000000000,0.000000000000000,0.000208081724443,0.000208082103961,1,0.000208082103961,135,-157.756100269999990,21.282221978999999,0.000000000000000,nan,49.2882004,23
271,263,168,168,169,3205,18953,Reinforced Concrete Pipe,71.075455910000002,18, , ,71.076000, , , , , , , , , ,Pre-SWQDC, ,"Constructed, existing ROW",City and County of Honolulu,Pre-SWQDC,Pre-SWQDC,jnolan, , ,71.075455914399996,0.000208081724443, ,, , , ,0.000000000000000, , , , ,0,0,0, ,0,0,0,0.000000000000000,0.000000000000000,0.000000000000000, , ,0,0,0,0,0.000000000000000,0.000000000000000,0.000208081724443,0.000208082103961,1,0.000208082103961,135,-157.755897164000004,21.282267213000001,0.000000000000000,nan,52.8501015,23
272,264,5897,5897,6174,55851,16145,Reinforced Concrete Pipe,96.259197839999999,18, , ,96.259000, , , , , , , , , ,Pre-SWQDC, ,"Constructed, existing ROW",City and County of Honolulu,Pre-SWQDC,Pre-SWQDC,jnolan, , ,96.259197840699997,0.000273423301707, ,, , , ,0.000000000000000, , , , ,0,0,0, ,0,0,0,0.000000000000000,0.000000000000000,0.000000000000000, , ,0,0,0,0,0.000000000000000,0.000000000000000,0.000273423301707,0.000273423440812,1,0.000273423440812,136,-157.752746236999997,21.292637624000001,0.000000000000000,nan,268.9100037,7
273,264,5897,5897,6174,55851,16145,Reinforced Concrete Pipe,96.259197839999999,18, , ,96.259000, , , , , , , , , ,Pre-SWQDC, ,"Constructed, existing ROW",City and County of Honolulu,Pre-SWQDC,Pre-SWQDC,jnolan, , ,96.259197840699997,0.000273423301707, ,, , , ,0.000000000000000, , , , ,0,0,0, ,0,0,0,0.000000000000000,0.000000000000000,0.000000000000000, , ,0,0,0,0,0.000000000000000,0.000000000000000,0.000273423301707,0.000273423440812,1,0.000273423440812,136,-157.752553060999986,21.292444120999999,0.000000000000000,nan,268.9100037,7
274,265,2532,2532,2658,24074,24079,Reinforced Concrete Pipe,101.178007820000005,18, , ,90, , , , , , , , , ,Pre-SWQDC, , ,Private,Pre-SWQDC,Pre-SWQDC,jnolan, , ,101.178007820999994,0.000295606956383, ,, , , ,0.000000000000000, , , , ,0,0,0, ,0,0,0,0.000000000000000,0.000000000000000,0.000000000000000, , ,0,0,0,0,0.000000000000000,0.000000000000000,0.000295606956383,0.000295606738926,1,0.000295606738926,137,-157.745995810000011,21.282401953000001,0.000000000000000,nan,256.4549866,68
